Modo,decil_renda,RM,share,frequencia,frequencia_sd,frequencia_ci,ticket,ticket_sd,ticket_ci,gasto,gasto_sd,gasto_ci,pop,pop2
Transporte Privado,2,Porto Alegre,0.00108401084,4.101403522,2.33258535,0.7228624068,180.6929994,194.7564947,60.354554,3849.594851,2860.004421,886.3082669,36902,40.00216802
Transporte Privado,2,Recife,0.00108401084,4.692111059,6.265669815,1.941715514,132.6086679,174.0953858,53.95172767,2576.119591,3249.238992,1006.931094,36902,40.00216802
Transporte Privado,2,Rio de Janeiro,0.001382113821,5.999875591,7.082637028,1.943828695,203.6933287,347.917374,95.48587233,4121.43942,4209.487849,1155.293324,36902,51.00276423
Transporte Privado,2,Salvador,0.0005691056911,4.955519469,6.339762818,2.711511524,96.83195452,283.5448105,121.2718903,2661.652829,4831.233124,2066.314571,36902,21.00113821
Transporte Privado,2,Sao Luis,0.000406504065,6.642564565,7.43059598,3.760331304,65.83470681,60.04990386,30.38888588,2534.065201,2376.508724,1202.657253,36902,15.00081301
Transporte Privado,2,Sao Paulo,0.00135501355,4.49504079,3.064750954,0.8494900144,155.1444315,202.1051588,56.01966253,3735.380381,2772.775049,768.5599096,36902,50.00271003
Transporte Privado,2,Vitoria,0.001165311653,4.043562287,4.101832235,1.226003634,163.7715747,188.9481113,56.47502328,2679.4104,2322.295051,694.1147291,36902,43.00233062
Transporte Privado,2,Zona Rural,0.01848238482,4.345381529,3.894797988,0.292308094,91.71941435,230.4857904,17.29816599,1642.455851,2217.335484,166.4130235,36902,682.0369648
Transporte Privado,3,Belem,0.0005962059621,3.20182357,2.488694978,1.039940333,157.4085557,216.6026324,90.51081622,2354.303108,2484.709727,1038.275034,36902,22.00119241
Transporte Privado,3,Belo Horizonte,0.001490514905,3.841354562,4.491693293,1.187071396,306.395967,856.6692821,226.4018343,4017.415761,4566.93271,1206.955781,36902,55.00298103
Transporte Privado,3,Brasil Urbano,0.04054200542,4.51637318,4.049172022,0.2051863764,159.1302593,328.9444135,16.66881819,2977.34809,3268.688872,165.6364367,36902,1496.081084
Transporte Privado,3,Brasilia,0.001761517615,4.527879538,3.315593822,0.8060328368,300.0475181,581.382804,141.3362601,5800.312381,6510.725799,1582.780964,36902,65.00352304
Transporte Privado,3,Campo Grande,0.001300813008,4.272191566,5.177978922,1.464831771,123.6046237,146.2539226,41.37471313,3278.548719,4021.338291,1137.622261,36902,48.00260163
Transporte Privado,3,Cuiaba,0.000487804878,6.856453847,5.581800752,2.578613005,128.7310402,175.7674658,81.1989344,4339.674936,4273.004954,1973.991304,36902,18.00097561
Transporte Privado,3,Curitiba,0.0009485094851,3.868726501,3.287073969,1.088989134,262.1882671,622.5951533,206.2622756,3736.581397,3542.875373,1173.734702,36902,35.00189702
Transporte Privado,3,Florianopolis,0.000460704607,5.116485141,3.017378856,1.434344503,185.9954952,179.9562419,85.54419537,4913.126846,3668.337685,1743.785002,36902,17.00092141
Transporte Privado,3,Fortaleza,0.00135501355,6.107990524,5.919141477,1.640672163,115.5695159,289.653,80.28624016,3147.166995,3084.915604,855.0792675,36902,50.00271003
Transporte Privado,3,Goiania,0.0008130081301,4.653412698,3.712548188,1.328493896,227.9321493,315.4236724,112.8708376,4129.05004,4392.437577,1571.784719,36902,30.00162602
Transporte Privado,3,Maceio,0.000406504065,8.052192766,6.016115923,3.044518783,108.0667441,145.5571187,73.66071194,5465.942752,6376.225103,3226.755824,36902,15.00081301
Transporte Privado,3,Manaus,0.00108401084,5.335637978,7.658928648,2.373482966,156.4524945,177.5729885,55.02942812,3018.862609,4982.568735,1544.085676,36902,40.00216802
Transporte Privado,3,Porto Alegre,0.001192411924,4.154797688,3.433681571,1.014569426,266.9652272,616.0201772,182.0189859,4213.144136,5276.938523,1559.207043,36902,44.00238482
Transporte Privado,3,Recife,0.0007046070461,6.060509261,4.737268137,1.820913789,137.0991588,236.2680255,90.81683641,2851.793605,2891.009009,1111.247668,36902,26.00140921
Transporte Privado,3,Rio de Janeiro,0.001707317073,5.053812965,5.04709008,1.246289318,248.5318264,482.0034724,119.0222028,4621.72075,4463.450352,1102.169846,36902,63.00341463
Transporte Privado,3,Salvador,0.000487804878,5.973300998,3.615909331,1.670434191,89.48908961,125.9740089,58.19595363,4430.528317,4388.130831,2027.175769,36902,18.00097561
Transporte Privado,3,Sao Luis,0.0005149051491,8.100376362,9.964980918,4.480719552,134.1496729,193.1068387,86.82982888,2738.702405,2267.290667,1019.479486,36902,19.00102981
Transporte Privado,3,Sao Paulo,0.001327913279,6.351191623,4.53672967,1.270260967,133.7282428,139.9444952,39.18373868,4639.495568,3173.418807,888.5409394,36902,49.00265583
Transporte Privado,3,Vitoria,0.001327913279,4.344343729,3.510929378,0.9830421626,187.7067457,223.2861703,62.51897892,3462.15093,2727.255169,763.6174159,36902,49.00265583
Transporte Privado,3,Zona Rural,0.02257452575,4.6834477,3.998604928,0.2715401712,99.4549058,190.9852001,12.96956185,2074.9478,2770.272555,188.1256832,36902,833.0451491
Transporte Privado,4,Belem,0.000243902439,9.204946767,7.846521601,5.126299918,87.66186008,154.1735037,100.7248383,3654.449597,6352.914462,4150.494517,36902,9.000487805
Transporte Privado,4,Belo Horizonte,0.001815718157,4.905862463,4.899451331,1.173162407,155.4414356,202.1642751,48.40777294,3424.439893,3332.492442,797.9576876,36902,67.00363144
Transporte Privado,4,Brasil Urbano,0.04509485095,4.788076306,3.975021914,0.1909901447,161.8986618,402.6958777,19.34855847,3298.019879,3809.447473,183.034695,36902,1664.09019
Transporte Privado,4,Brasilia,0.00216802168,5.097672019,4.734579678,1.037491453,295.6650962,1337.870269,293.1683619,5236.136124,6417.367081,1406.241726,36902,80.00433604
Transporte Privado,4,Campo Grande,0.001002710027,6.457850574,4.376279068,1.41010755,109.5552086,148.8284051,47.95490743,3748.892439,3445.255946,1110.116915,36902,37.00200542
Transporte Privado,4,Cuiaba,0.0006504065041,6.041431444,5.352546913,2.141425416,261.0760803,467.4367972,187.0102316,4822.677296,4736.533402,1894.973211,36902,24.00130081
Transporte Privado,4,Curitiba,0.001219512195,5.193188383,4.269709037,1.247498739,146.278733,299.7557025,87.58087671,4267.905702,3902.767105,1140.28778,36902,45.00243902
Transporte Privado,4,Florianopolis,0.0006775067751,4.653204062,3.086289874,1.209803401,627.7236518,1597.450772,626.1891964,6618.988875,7017.131919,2750.665169,36902,25.00135501
Transporte Privado,4,Fortaleza,0.00108401084,4.173890852,3.982547396,1.234181547,98.29262611,151.6438497,46.99405239,2993.619283,2765.995925,857.1752677,36902,40.00216802
Transporte Privado,4,Goiania,0.0006775067751,6.791194111,6.046486583,2.370179189,107.3743146,148.3632334,58.15731886,3762.899064,3345.389427,1311.368559,36902,25.00135501
Transporte Privado,4,Maceio,0.0005962059621,4.762882446,4.390838334,1.834780848,78.07720544,110.4542903,46.15506219,3007.197277,4249.303006,1775.638085,36902,22.00119241
Transporte Privado,4,Manaus,0.001029810298,5.604030315,6.921995325,2.200835561,181.1747371,266.4252868,84.70942524,3500.974539,4017.682262,1277.414615,36902,38.00205962
Transporte Privado,4,Porto Alegre,0.001002710027,4.577821552,3.869621942,1.246854469,180.3519598,253.9658899,81.83189718,4397.196049,3234.363114,1042.163851,36902,37.00200542
Transporte Privado,4,Recife,0.001300813008,5.646158152,3.894585915,1.101764466,109.5219965,119.1038796,33.69406279,3408.514877,2759.66842,780.7003544,36902,48.00260163
Transporte Privado,4,Rio de Janeiro,0.001842818428,5.711870529,4.942264949,1.174680228,197.5439908,306.0443245,72.74078191,4480.747439,3928.891492,933.821072,36902,68.00368564
Transporte Privado,4,Salvador,0.0007859078591,5.613840096,4.8131195,1.751764564,158.1002754,250.7370586,91.25730082,6593.686418,8634.597065,3142.614922,36902,29.00157182
Transporte Privado,4,Sao Luis,0.000460704607,4.417674141,3.144530473,1.494787434,61.798418,51.36584143,24.41732239,2458.089124,2834.214661,1347.275372,36902,17.00092141
Transporte Privado,4,Sao Paulo,0.00189701897,6.078664056,4.793562127,1.122942275,147.8940092,220.9879638,51.76875155,4617.070237,3227.0998,755.9820221,36902,70.00379404
Transporte Privado,4,Vitoria,0.001517615176,5.096688835,5.268107644,1.379776419,207.66306,459.6065123,120.3760952,3783.560282,4193.482671,1098.320097,36902,56.00303523
Transporte Privado,4,Zona Rural,0.02067750678,4.75281357,4.110159053,0.2916382279,104.0307622,256.889639,18.22772261,2090.514807,3034.76651,215.333255,36902,763.041355
Transporte Privado,5,Belem,0.000433604336,4.588687035,2.735229694,1.340237924,229.3522731,431.8737033,211.6142262,4367.565253,4001.913603,1960.901634,36902,16.00086721
Transporte Privado,5,Belo Horizonte,0.001707317073,4.646068259,5.288259998,1.305841949,308.3987397,469.9643586,116.0493573,4493.59662,4154.725819,1025.935802,36902,63.00341463
Transporte Privado,5,Brasil Urbano,0.04672086721,4.730357607,3.90734062,0.1844423865,183.1805693,493.7666931,23.30779834,3575.498986,4174.155244,197.0371231,36902,1724.093442
Transporte Privado,5,Brasilia,0.002520325203,5.007535133,4.326543151,0.8793214282,288.3204674,371.1552587,75.43314854,6225.353091,4608.7266,936.6720532,36902,93.00504065
Transporte Privado,5,Campo Grande,0.001246612466,6.814258005,5.484281937,1.584852862,134.0213128,163.5545834,47.26415464,3970.32618,3189.240773,921.6297457,36902,46.00249322
Transporte Privado,5,Cuiaba,0.0006233062331,4.940520032,5.665310231,2.315303189,361.4407217,621.8443666,254.1358172,4547.766771,4700.93344,1921.180967,36902,23.00124661
Transporte Privado,5,Curitiba,0.001571815718,5.054430126,4.459933436,1.147790092,220.4523396,302.6203278,77.88112063,4673.549515,3578.350628,920.9095731,36902,58.00314363
Transporte Privado,5,Florianopolis,0.0006504065041,4.971675667,3.602088319,1.44110899,209.4857198,381.8556303,152.771263,4452.691528,8290.278457,3316.741223,36902,24.00130081
Transporte Privado,5,Fortaleza,0.001273712737,5.60940093,6.294646272,1.799577242,122.6795318,246.0914777,70.3551246,3142.85309,4006.327656,1145.369535,36902,47.00254743
Transporte Privado,5,Goiania,0.001056910569,7.105332793,5.589187449,1.754140852,117.111592,120.2294315,37.73345579,3986.877411,3488.851572,1094.960068,36902,39.00211382
Transporte Privado,5,Maceio,0.0005420054201,6.266441254,8.444521391,3.700906675,110.4868539,142.2837799,62.35747019,4032.171249,6639.24108,2909.722232,36902,20.00108401
Transporte Privado,5,Manaus,0.001409214092,5.023864136,4.225675667,1.148530626,153.2242835,219.8716661,59.76070152,3372.120397,3466.730323,942.2507216,36902,52.00281843
Transporte Privado,5,Porto Alegre,0.0009485094851,3.883111575,2.768098917,0.9170556156,214.0387384,170.7603728,56.5719519,3857.710656,3225.714956,1068.661238,36902,35.00189702
Transporte Privado,5,Recife,0.001517615176,6.238472249,5.39118716,1.412012323,304.0153791,1372.616388,359.5036116,4293.359837,6030.410726,1579.432137,36902,56.00303523
Transporte Privado,5,Rio de Janeiro,0.001490514905,5.58397008,5.200448914,1.374382388,165.3830915,425.2660305,112.3899402,4238.789696,3762.952748,994.4787589,36902,55.00298103
Transporte Privado,5,Salvador,0.0007588075881,5.901223573,5.209147203,1.929459672,139.4796253,221.8387494,82.16871286,4459.913684,4735.633332,1754.070903,36902,28.00151762
Transporte Privado,5,Sao Luis,0.000243902439,6.001787494,8.052106541,5.260612944,256.6743213,335.9964694,219.5136598,5848.907785,6211.651978,4058.204724,36902,9.000487805
Transporte Privado,5,Sao Paulo,0.002330623306,5.12266556,4.217602932,0.8913834291,258.3689673,417.4994365,88.23781788,4948.402628,6050.264689,1278.713471,36902,86.00466125
Transporte Privado,5,Vitoria,0.001409214092,3.592263466,1.753100631,0.4764894241,249.4362502,618.3208465,168.0584325,3770.578244,3301.413085,897.3178102,36902,52.00281843
Transporte Privado,5,Zona Rural,0.02317073171,4.255400177,4.005551741,0.2684895457,129.5199601,364.0610593,24.40277763,2345.150903,3027.158986,202.9085113,36902,855.0463415
Transporte Privado,6,Belem,0.000352303523,6.281920546,5.148091783,2.79848315,81.43359227,143.7488918,78.14135188,3730.719761,4946.947003,2689.141611,36902,13.00070461
Transporte Privado,6,Belo Horizonte,0.00162601626,5.892856752,5.378924719,1.361030734,323.7130909,920.4929884,232.9125826,5003.716212,5527.211101,1398.551676,36902,60.00325203
Transporte Privado,6,Brasil Urbano,0.04658536585,4.768526674,3.862198403,0.1825764393,194.7053408,390.1745433,18.44459331,3878.843089,4499.631203,212.7095911,36902,1719.093171
Transporte Privado,6,Brasilia,0.003333333333,5.039883152,4.628618783,0.817988031,285.3439184,933.8818343,165.0393343,6221.505593,6322.382606,1117.316751,36902,123.0066667
Transporte Privado,6,Campo Grande,0.001490514905,4.669582778,3.528749965,0.9325832986,110.9528317,104.808597,27.69897217,4654.789457,3997.429316,1056.446576,36902,55.00298103
Transporte Privado,6,Cuiaba,0.0007588075881,8.701693776,8.614140106,3.190663519,96.94293274,153.0325393,56.68300427,4109.211543,4370.775094,1618.928003,36902,28.00151762
Transporte Privado,6,Curitiba,0.00189701897,4.163585286,3.80343155,0.8909937879,348.3844924,1222.584817,286.4033341,4682.914756,6078.893594,1424.044671,36902,70.00379404
Transporte Privado,6,Florianopolis,0.0005962059621,4.901263673,5.457364591,2.280445616,206.438145,174.9498678,73.10555349,4984.649184,4222.194979,1764.31057,36902,22.00119241
Transporte Privado,6,Fortaleza,0.001409214092,4.258345809,4.318141565,1.173662681,156.7354171,317.3781255,86.2627721,2979.699555,3950.966887,1073.865301,36902,52.00281843
Transporte Privado,6,Goiania,0.001273712737,6.235367353,6.308347748,1.803494359,155.4084721,217.3888598,62.14932943,3901.362502,4117.907553,1177.269126,36902,47.00254743
Transporte Privado,6,Maceio,0.0007046070461,5.209474146,5.005791518,1.924128957,101.5063435,101.8939334,39.16604737,3511.023898,3274.223731,1258.547958,36902,26.00140921
Transporte Privado,6,Manaus,0.001463414634,5.853310876,5.568513888,1.485219076,195.4649337,426.7494181,113.8214592,4358.789193,3750.728423,1000.384217,36902,54.00292683
Transporte Privado,6,Porto Alegre,0.001707317073,5.144153324,5.544592357,1.369138676,234.9590217,288.6992064,71.28914511,4858.221149,4036.233478,996.6762211,36902,63.00341463
Transporte Privado,6,Recife,0.001436314363,5.676627375,7.502872642,2.019936566,141.5165044,221.3549241,59.59356192,3496.79204,3827.286987,1030.388933,36902,53.00287263
Transporte Privado,6,Rio de Janeiro,0.00162601626,6.195282727,7.046888073,1.783075939,232.2474542,459.3601971,116.2320313,5102.683317,4545.299473,1150.098319,36902,60.00325203
Transporte Privado,6,Salvador,0.0009756097561,6.573973471,6.459205864,2.109968479,276.4066444,482.4772148,157.6063275,5726.185475,6144.055713,2007.021321,36902,36.00195122
Transporte Privado,6,Sao Luis,0.000298102981,10.16187702,10.88655922,6.433427161,263.3111143,455.3353263,269.081038,9628.501159,10066.23101,5948.653074,36902,11.00059621
Transporte Privado,6,Sao Paulo,0.002953929539,5.525007843,5.351417692,1.004624332,227.8235583,298.1305715,55.96820198,4953.597469,5139.084615,964.7629367,36902,109.0059079
Transporte Privado,6,Vitoria,0.001300813008,4.386946084,4.078403209,1.153765723,321.2429017,614.4952898,173.838526,4740.632497,4054.786789,1147.084722,36902,48.00260163
Transporte Privado,6,Zona Rural,0.02650406504,4.707119791,3.804227507,0.2384213515,155.205077,411.6800197,25.80111376,3051.986306,4268.914336,267.5445471,36902,978.0530081
Transporte Privado,7,Belem,0.000243902439,3.332013106,2.160961149,1.411802009,109.9731537,106.049119,69.28415134,1920.700969,2495.343927,1630.26141,36902,9.000487805
Transporte Privado,7,Belo Horizonte,0.002086720867,5.572303753,6.536761229,1.460042005,188.2100682,294.0676124,65.68253777,4453.673706,5159.597252,1152.440551,36902,77.00417344
Transporte Privado,7,Brasil Urbano,0.04775067751,5.035678706,4.076212501,0.1903276809,188.5875675,325.4688492,15.19688467,4512.078504,4224.271079,197.2408744,36902,1762.095501
Transporte Privado,7,Brasilia,0.003468834688,5.215736976,4.880208005,0.8454373679,289.5062281,505.8734193,87.63648837,7807.742113,12504.94429,2166.331267,36902,128.0069377
Transporte Privado,7,Campo Grande,0.001409214092,6.326062293,4.649523205,1.263731582,159.2296332,217.6953483,59.16918248,5342.915696,4195.654502,1140.37093,36902,52.00281843
Transporte Privado,7,Cuiaba,0.0008130081301,5.334768246,3.244722604,1.161087737,485.4396539,987.4124183,353.3345035,4697.613496,4131.538407,1478.424865,36902,30.00162602
Transporte Privado,7,Curitiba,0.001788617886,4.969423837,5.220027974,1.259357271,256.6345851,351.9639421,84.91302188,5447.775968,5080.868623,1225.784397,36902,66.00357724
Transporte Privado,7,Florianopolis,0.0007588075881,4.546535757,2.379704258,0.8814385964,232.1888199,309.343349,114.5802746,5529.540427,4931.039959,1826.4492,36902,28.00151762
Transporte Privado,7,Fortaleza,0.001571815718,5.760902688,4.798080547,1.234814239,160.9324915,420.7710313,108.2878989,3246.049432,2429.67867,625.2920912,36902,58.00314363
Transporte Privado,7,Goiania,0.001598915989,6.101805893,6.05037622,1.543847739,202.8125347,478.1154729,121.9986105,5166.93944,7121.303535,1817.111525,36902,59.00319783
Transporte Privado,7,Maceio,0.0008401084011,5.82677288,6.152347028,2.165748731,146.0923813,160.8455861,56.62085096,4963.433316,4494.069729,1582.002083,36902,31.00168022
Transporte Privado,7,Manaus,0.001246612466,4.994111397,5.755685187,1.663283224,279.8205833,406.3348127,117.4230097,5112.387257,6063.078989,1752.114169,36902,46.00249322
Transporte Privado,7,Porto Alegre,0.001490514905,4.67457866,3.862004233,1.020656233,210.6479663,251.7375246,66.52956809,5804.895244,5888.518412,1556.22642,36902,55.00298103
Transporte Privado,7,Recife,0.00135501355,4.698439091,4.871691563,1.350339195,274.4128848,507.097613,140.5577044,3700.486401,3044.76391,843.94999,36902,50.00271003
Transporte Privado,7,Rio de Janeiro,0.002303523035,5.079507514,4.533675908,0.9638048329,232.006455,358.8250627,76.28188176,4665.885351,3636.216694,773.0158252,36902,85.00460705
Transporte Privado,7,Salvador,0.0008672086721,6.078291578,6.409130122,2.220609489,267.0941511,582.7584687,201.9117978,5383.027117,4249.167084,1472.234229,36902,32.00173442
Transporte Privado,7,Sao Luis,0.0005149051491,5.798286867,8.432046917,3.791441027,128.3165853,182.6396079,82.12327438,3431.85477,6458.590874,2904.083274,36902,19.00102981
Transporte Privado,7,Sao Paulo,0.003035230352,4.791138138,3.451869997,0.6392835233,226.2886886,312.8943862,57.94778649,4747.05359,4399.031939,814.6971466,36902,112.0060705
Transporte Privado,7,Vitoria,0.001815718157,4.634468089,3.795689219,0.9088690957,219.0961782,364.2909478,87.22863365,4564.969864,3765.576576,901.6586921,36902,67.00363144
Transporte Privado,7,Zona Rural,0.03108401084,4.653559101,3.994605775,0.2311747028,176.6755227,437.2196071,25.30265023,3366.986696,4243.510433,245.5792432,36902,1147.062168
Transporte Privado,8,Belem,0.000460704607,3.880251498,2.49312781,1.185135954,114.5747465,117.3104438,55.76482046,3583.064851,4755.625357,2260.639255,36902,17.00092141
Transporte Privado,8,Belo Horizonte,0.002032520325,6.100632009,6.397337409,1.447827151,346.2253875,567.5980176,128.457164,6358.824791,6721.099259,1521.100009,36902,75.00406504
Transporte Privado,8,Brasil Urbano,0.0533604336,4.795656572,4.067748431,0.1796715521,245.3698252,484.9520719,21.42022619,4789.735143,4953.560008,218.7976543,36902,1969.106721
Transporte Privado,8,Brasilia,0.003170731707,6.098005044,6.33756406,1.148358588,268.6926526,567.509233,102.8319549,8089.44722,6649.495971,1204.880256,36902,117.0063415
Transporte Privado,8,Campo Grande,0.001436314363,5.63402767,5.011058566,1.349085999,276.2019551,512.8433963,138.068601,6582.977267,5032.419225,1354.836753,36902,53.00287263
Transporte Privado,8,Cuiaba,0.0007317073171,6.562331067,3.536048698,1.333780755,192.6613125,376.3370539,141.9525472,6891.944274,5869.271358,2213.861248,36902,27.00146341
Transporte Privado,8,Curitiba,0.001598915989,5.503361519,4.142142909,1.056932285,197.5739498,238.2722163,60.79886754,6619.483656,6017.100518,1535.356925,36902,59.00319783
Transporte Privado,8,Florianopolis,0.0007046070461,4.266584635,1.636339463,0.6289770823,217.9777667,210.8602944,81.05059848,5910.030066,3255.989533,1251.539086,36902,26.00140921
Transporte Privado,8,Fortaleza,0.002005420054,6.137844629,5.377317703,1.22517444,121.3419,147.7625027,33.66638378,4047.644898,3170.221475,722.3070189,36902,74.00401084
Transporte Privado,8,Goiania,0.00135501355,5.490141411,4.16490575,1.154431762,349.3543677,905.8910545,251.0955756,5878.015803,5044.527848,1398.246089,36902,50.00271003
Transporte Privado,8,Maceio,0.0008943089431,5.218027461,4.849307459,1.654515506,227.5972439,374.4451152,127.7554073,6133.293118,5153.809729,1758.407399,36902,33.00178862
Transporte Privado,8,Manaus,0.002330623306,5.077534431,3.769730483,0.796726325,369.1747269,1309.111626,276.6785847,5770.848394,6791.482113,1435.368552,36902,86.00466125
Transporte Privado,8,Porto Alegre,0.001598915989,4.339512123,3.190246679,0.8140411344,306.5960182,391.7193084,99.95328331,5843.910495,4746.771774,1211.212758,36902,59.00319783
Transporte Privado,8,Recife,0.002032520325,5.351503327,5.806564922,1.314125207,315.6576707,899.1421064,203.4912763,5483.604701,7927.268521,1794.076795,36902,75.00406504
Transporte Privado,8,Rio de Janeiro,0.002493224932,4.773987628,5.160310297,1.054459721,213.6179507,236.9683663,48.4222039,6665.560359,5139.621024,1050.232067,36902,92.00498645
Transporte Privado,8,Salvador,0.00135501355,4.924040176,3.588366186,0.9946260848,427.6684211,908.869301,251.9210882,6551.670686,7985.932789,2213.54696,36902,50.00271003
Transporte Privado,8,Sao Luis,0.000487804878,6.39774849,6.757120562,3.121573079,113.4737666,139.5494729,64.46738277,4305.144488,6311.810523,2915.854117,36902,18.00097561
Transporte Privado,8,Sao Paulo,0.003224932249,6.248060552,5.424168894,0.9745582774,231.3519423,329.1181746,59.13253211,5517.465195,4867.621967,874.5637113,36902,119.0064499
Transporte Privado,8,Vitoria,0.002357723577,4.277195192,3.064849013,0.6440173231,278.7471016,410.6355952,86.286938,5059.320999,4745.461789,997.1648146,36902,87.00471545
Transporte Privado,8,Zona Rural,0.0337398374,4.508703519,3.625712584,0.2013987587,227.7406593,567.7038456,31.53444935,3760.505358,4370.564131,242.7732951,36902,1245.06748
Transporte Privado,9,Belem,0.0006233062331,6.705692339,6.50556331,2.658698441,86.79766069,112.6216483,46.02629881,3874.402093,3601.144174,1471.718273,36902,23.00124661
Transporte Privado,9,Belo Horizonte,0.002059620596,6.09509475,5.266303933,1.183987766,164.2861491,156.5071413,35.18645012,6300.706138,4994.55605,1122.892514,36902,76.00411924
Transporte Privado,9,Brasil Urbano,0.05677506775,5.04907334,3.802130025,0.1628107371,269.4376302,534.044145,22.86826603,5677.729754,5431.516421,232.5825751,36902,2095.11355
Transporte Privado,9,Brasilia,0.003224932249,4.746914125,3.47668992,0.6246555013,301.8948827,347.208536,62.38282018,7699.557491,5335.010225,958.5391746,36902,119.0064499
Transporte Privado,9,Campo Grande,0.001219512195,7.467946071,7.561250082,2.209202046,380.3930948,829.8939705,242.4735907,8067.828648,6292.517463,1838.511133,36902,45.00243902
Transporte Privado,9,Cuiaba,0.0005962059621,5.007926329,4.639583335,1.938722858,170.0783429,233.7793134,97.68836249,5807.049735,4326.780317,1808.013198,36902,22.00119241
Transporte Privado,9,Curitiba,0.001734417344,4.338821883,3.205484718,0.7853293256,354.3206139,941.4374664,230.6479412,5862.780569,8523.039122,2088.106216,36902,64.00346883
Transporte Privado,9,Florianopolis,0.0005420054201,5.431600417,4.59274154,2.012820743,308.8977189,578.2841251,253.4395354,6069.269794,3992.984408,1749.97042,36902,20.00108401
Transporte Privado,9,Fortaleza,0.002655826558,5.790620458,4.511212858,0.8931581653,159.5880375,260.9402379,51.66258198,5346.475208,4213.65755,834.2463025,36902,98.00531165
Transporte Privado,9,Goiania,0.001382113821,5.932964638,3.784223643,1.038579625,197.0551523,244.4265392,67.08282787,6471.778328,4253.360532,1167.334175,36902,51.00276423
Transporte Privado,9,Maceio,0.0009756097561,5.248512915,3.43737113,1.122853937,145.0583956,146.1450403,47.73983594,5022.823939,2839.964395,927.7046561,36902,36.00195122
Transporte Privado,9,Manaus,0.002222222222,6.435169404,5.892812008,1.275450921,224.7890649,282.3483454,61.11198808,5949.80411,4679.873357,1012.920279,36902,82.00444444
Transporte Privado,9,Porto Alegre,0.002466124661,5.432748851,4.105064358,0.8434267394,313.4483839,434.7816898,89.3302689,7310.58618,6131.257877,1259.728567,36902,91.00493225
Transporte Privado,9,Recife,0.002655826558,5.453264368,3.957384557,0.783507771,188.4782478,275.5306919,54.55129142,5248.0246,4895.548657,969.2513732,36902,98.00531165
Transporte Privado,9,Rio de Janeiro,0.002655826558,5.212103581,4.828146286,0.9559066298,296.3428275,763.9058873,151.2428702,6493.626128,6172.609804,1222.091934,36902,98.00531165
Transporte Privado,9,Salvador,0.001219512195,6.728585141,8.20057894,2.395997431,433.0562239,655.9714844,191.6579308,8861.438558,7463.076536,2180.51827,36902,45.00243902
Transporte Privado,9,Sao Luis,0.0007859078591,3.588582361,3.02176922,1.099791568,411.9211066,619.6759978,225.534906,4271.033639,5319.587285,1936.096642,36902,29.00157182
Transporte Privado,9,Sao Paulo,0.003766937669,6.509427231,5.862608074,0.9746115481,234.0647483,340.2803187,56.56887243,6352.911099,5628.872983,935.7549648,36902,139.0075339
Transporte Privado,9,Vitoria,0.002655826558,5.034021624,4.004475662,0.7928311627,372.5992025,642.3282555,127.1721695,6208.617161,5891.428967,1166.421992,36902,98.00531165
Transporte Privado,9,Zona Rural,0.03636856369,4.539572722,3.47160198,0.185738426,225.3625851,461.6548768,24.69956252,4486.208121,4796.858969,256.642622,36902,1342.072737
Transporte Privado,10,Belem,0.00027100271,6.570251055,2.966687474,1.83873816,153.9155855,94.17819323,58.37117636,7723.342327,6236.126581,3865.120279,36902,10.00054201
Transporte Privado,10,Belo Horizonte,0.002222222222,6.288414883,6.196640804,1.341212177,305.4970905,366.7849272,79.38759501,8751.812008,7594.70789,1643.812353,36902,82.00444444
Transporte Privado,10,Brasil Urbano,0.05303523035,5.296029876,4.200610733,0.1861080318,320.3453198,632.9650769,28.04351371,7332.419148,7627.730857,337.9465671,36902,1957.10607
Transporte Privado,10,Brasilia,0.003008130081,5.25984491,4.104805872,0.7636233943,362.604045,567.4693757,105.5672069,10053.6305,8213.357213,1527.943564,36902,111.0060163
Transporte Privado,10,Campo Grande,0.001436314363,5.669198701,3.070149576,0.8265510674,316.7352313,606.645658,163.3222108,7888.661146,7514.242947,2022.9977,36902,53.00287263
Transporte Privado,10,Cuiaba,0.0008130081301,6.058272952,3.475144364,1.24354159,403.3296651,576.4486005,206.2756922,8809.982032,7853.427023,2810.26113,36902,30.00162602
Transporte Privado,10,Curitiba,0.001707317073,4.92205362,2.80669029,0.6930623531,316.4685074,924.8855481,228.384071,7595.394881,9561.188549,2360.965817,36902,63.00341463
Transporte Privado,10,Florianopolis,0.0005962059621,4.46254586,2.434322478,1.017219929,480.109397,574.1654112,239.9240463,9167.073394,5644.988408,2358.847179,36902,22.00119241
Transporte Privado,10,Fortaleza,0.003739837398,4.363433474,3.763961633,0.6279914574,229.2569496,371.8362248,62.03835095,5717.476666,4954.972211,826.7034906,36902,138.0074797
Transporte Privado,10,Goiania,0.001111111111,6.474552357,3.297962745,1.009489738,311.3621829,289.5398409,88.6266828,10138.92985,5757.355089,1762.297312,36902,41.00222222
Transporte Privado,10,Maceio,0.001138211382,6.338830806,6.509867234,1.968772695,188.674622,245.6851281,74.30230979,6935.298953,4364.676932,1320.004918,36902,42.00227642
Transporte Privado,10,Manaus,0.002845528455,5.060355656,3.638623475,0.6959700629,403.6261532,1204.359572,230.3613477,7890.301787,7108.324518,1359.629843,36902,105.0056911
