"","Modo","decil_renda","RM","share","frequencia","frequencia_sd","ticket","ticket_sd","gasto","gasto_sd"
"353","Transporte Privado","3","Belo Horizonte",0.00149051490514905,3.84135456172634,4.49169329340009,306.395967042324,856.669282052801,4017.4157611243,4566.93270953464
"354","Transporte Privado","3","Brasil Urbano",0.0405420054200542,4.51637318018237,4.04917202166214,159.130259333028,328.944413536629,2977.34809027657,3268.68887179335
"355","Transporte Privado","3","Brasília",0.00176151761517615,4.5278795380206,3.31559382210222,300.04751814187,581.382803977331,5800.312380813,6510.72579943854
"356","Transporte Privado","3","Campo Grande",0.00130081300813008,4.27219156607645,5.17797892242139,123.604623690311,146.253922627118,3278.5487194266,4021.33829099766
"357","Transporte Privado","3","Cuiabá",0.00048780487804878,6.85645384704253,5.58180075216697,128.731040189225,175.767465776492,4339.67493635367,4273.00495410844
"358","Transporte Privado","3","Curitiba",0.000948509485094851,3.86872650079534,3.2870739686602,262.188267138354,622.595153345374,3736.58139745107,3542.87537308451
"359","Transporte Privado","3","Florianópolis",0.00046070460704607,5.11648514082049,3.01737885645782,185.995495172878,179.956241885197,4913.12684562241,3668.33768505412
"360","Transporte Privado","3","Fortaleza",0.0013550135501355,6.10799052438899,5.91914147724688,115.569515889651,289.653000044359,3147.16699462602,3084.91560444066
"361","Transporte Privado","3","Goiânia",0.000813008130081301,4.65341269837642,3.71254818804164,227.93214927949,315.423672447029,4129.05004004395,4392.43757735382
"362","Transporte Privado","3","Maceió",0.00040650406504065,8.05219276627809,6.01611592255758,108.066744114471,145.557118719107,5465.94275226085,6376.2251031818
"363","Transporte Privado","3","Manaus",0.0010840108401084,5.33563797760288,7.65892864793687,156.452494471263,177.572988527215,3018.86260906416,4982.56873523873
"364","Transporte Privado","3","Porto Alegre",0.00119241192411924,4.15479768842857,3.4336815713156,266.965227157751,616.020177230472,4213.14413600444,5276.93852329278
"365","Transporte Privado","3","Recife",0.000704607046070461,6.06050926055793,4.7372681369867,137.099158761364,236.268025475574,2851.79360455646,2891.00900905921
"366","Transporte Privado","3","Rio de Janeiro",0.00170731707317073,5.05381296461025,5.04709008038988,248.531826352733,482.003472427029,4621.72074987098,4463.45035216271
"367","Transporte Privado","3","Salvador",0.00048780487804878,5.97330099797511,3.6159093310655,89.4890896134457,125.974008941731,4430.52831723839,4388.13083122682
"368","Transporte Privado","3","São Luís",0.000514905149051491,8.10037636179866,9.96498091841392,134.149672889987,193.106838730934,2738.70240529715,2267.29066721644
"369","Transporte Privado","3","São Paulo",0.00132791327913279,6.35119162275169,4.53672967012288,133.728242833547,139.944495245493,4639.49556846126,3173.41880744295
"370","Transporte Privado","3","Vitória",0.00132791327913279,4.3443437291349,3.51092937759822,187.706745679083,223.286170335114,3462.15093043289,2727.25516869236
"371","Transporte Privado","3","Zona Rural",0.0225745257452575,4.68344770009146,3.99860492795691,99.4549058010987,190.985200068175,2074.94780001789,2770.27255533303
"372","Transporte Privado","4","Belém",0.00024390243902439,9.20494676657095,7.84652160097504,87.6618600774261,154.173503687234,3654.44959703873,6352.91446161349
"373","Transporte Privado","4","Belo Horizonte",0.00181571815718157,4.90586246345253,4.89945133131322,155.441435576383,202.164275088994,3424.4398928264,3332.49244197148
"374","Transporte Privado","4","Brasil Urbano",0.0450948509485095,4.78807630593198,3.9750219141806,161.898661778109,402.695877680768,3298.01987903217,3809.44747262437
"375","Transporte Privado","4","Brasília",0.0021680216802168,5.09767201925666,4.73457967783186,295.665096197271,1337.87026855649,5236.13612367613,6417.36708140074
"376","Transporte Privado","4","Campo Grande",0.00100271002710027,6.45785057448622,4.37627906847265,109.555208567249,148.828405085786,3748.89243899635,3445.25594558549
"377","Transporte Privado","4","Cuiabá",0.000650406504065041,6.04143144391874,5.35254691283563,261.076080274947,467.436797181945,4822.67729594936,4736.5334024191
"378","Transporte Privado","4","Curitiba",0.00121951219512195,5.19318838298227,4.26970903736409,146.27873300362,299.755702498401,4267.90570194692,3902.7671045193
"379","Transporte Privado","4","Florianópolis",0.000677506775067751,4.65320406185892,3.08628987381049,627.72365176509,1597.4507717257,6618.98887520265,7017.13191850726
"380","Transporte Privado","4","Fortaleza",0.0010840108401084,4.17389085211951,3.98254739591179,98.2926261114658,151.643849675243,2993.61928317316,2765.99592547283
"381","Transporte Privado","4","Goiânia",0.000677506775067751,6.791194111454,6.04648658313239,107.374314644256,148.363233374903,3762.89906355589,3345.38942744149
"382","Transporte Privado","4","Maceió",0.000596205962059621,4.76288244644498,4.39083833447114,78.0772054381025,110.45429029602,3007.19727726501,4249.30300571386
"383","Transporte Privado","4","Manaus",0.00102981029810298,5.60403031524762,6.92199532522526,181.17473705674,266.425286800281,3500.97453915416,4017.68226190558
"384","Transporte Privado","4","Porto Alegre",0.00100271002710027,4.57782155234239,3.86962194199562,180.351959785085,253.965889932087,4397.19604880515,3234.36311443041
"385","Transporte Privado","4","Recife",0.00130081300813008,5.64615815198769,3.89458591488037,109.521996538501,119.10387961141,3408.51487672647,2759.66842004422
"386","Transporte Privado","4","Rio de Janeiro",0.00184281842818428,5.7118705293637,4.94226494948858,197.543990818483,306.044324502509,4480.74743870954,3928.89149236815
"387","Transporte Privado","4","Salvador",0.000785907859078591,5.61384009594576,4.81311950000119,158.10027542942,250.737058552741,6593.68641779378,8634.59706464913
"388","Transporte Privado","4","São Luís",0.00046070460704607,4.41767414075003,3.14453047296808,61.7984179985365,51.3658414263913,2458.08912359992,2834.21466076687
"389","Transporte Privado","4","São Paulo",0.0018970189701897,6.07866405645436,4.79356212697764,147.894009183705,220.987963839898,4617.07023696189,3227.09979956705
"390","Transporte Privado","4","Vitória",0.00151761517615176,5.09668883470463,5.26810764439738,207.663059997105,459.606512312041,3783.56028212403,4193.48267055173
"391","Transporte Privado","4","Zona Rural",0.0206775067750678,4.75281356965041,4.11015905254531,104.030762245184,256.889639035757,2090.51480659253,3034.76651023575
"392","Transporte Privado","5","Belém",0.00043360433604336,4.58868703476781,2.7352296944647,229.352273077263,431.873703285124,4367.5652529095,4001.91360283886
"393","Transporte Privado","5","Belo Horizonte",0.00170731707317073,4.64606825914906,5.28825999780679,308.398739688395,469.964358566581,4493.59661989069,4154.72581863866
"394","Transporte Privado","5","Brasil Urbano",0.0467208672086721,4.73035760726297,3.90734062007479,183.18056932943,493.766693095723,3575.49898619813,4174.15524365913
"395","Transporte Privado","5","Brasília",0.00252032520325203,5.00753513306988,4.32654315101898,288.320467446201,371.155258722797,6225.35309086873,4608.72660023336
"396","Transporte Privado","5","Campo Grande",0.00124661246612466,6.81425800464605,5.48428193684967,134.021312835691,163.554583367582,3970.32617959311,3189.24077269895
"397","Transporte Privado","5","Cuiabá",0.000623306233062331,4.94052003154849,5.6653102305861,361.440721743494,621.844366602125,4547.7667707489,4700.93343982919
"398","Transporte Privado","5","Curitiba",0.00157181571815718,5.05443012643195,4.45993343574322,220.452339633843,302.62032780015,4673.54951461017,3578.35062771847
"399","Transporte Privado","5","Florianópolis",0.000650406504065041,4.9716756668385,3.60208831896845,209.485719793835,381.855630306175,4452.69152835579,8290.27845680973
"400","Transporte Privado","5","Fortaleza",0.00127371273712737,5.60940093002021,6.29464627226002,122.679531836696,246.0914777177,3142.85308981883,4006.32765564163
"401","Transporte Privado","5","Goiânia",0.00105691056910569,7.10533279272726,5.58918744937755,117.111592019698,120.229431525318,3986.87741054466,3488.85157241332
"402","Transporte Privado","5","Maceió",0.000542005420054201,6.26644125402785,8.44452139084672,110.486853863504,142.283779939476,4032.17124943099,6639.24107965931
"403","Transporte Privado","5","Manaus",0.00140921409214092,5.02386413604897,4.22567566687612,153.224283509406,219.871666116146,3372.12039690909,3466.73032268137
"404","Transporte Privado","5","Porto Alegre",0.000948509485094851,3.88311157537115,2.76809891718356,214.038738390494,170.76037278356,3857.71065596816,3225.71495610649
"405","Transporte Privado","5","Recife",0.00151761517615176,6.23847224893422,5.39118715960585,304.015379121889,1372.61638843556,4293.35983699723,6030.41072565403
"406","Transporte Privado","5","Rio de Janeiro",0.00149051490514905,5.58397007971735,5.20044891440495,165.383091528538,425.266030515913,4238.78969574014,3762.95274780949
"407","Transporte Privado","5","Salvador",0.000758807588075881,5.90122357265472,5.20914720272513,139.479625310687,221.838749398762,4459.9136844139,4735.63333174479
"408","Transporte Privado","5","São Luís",0.00024390243902439,6.00178749431894,8.05210654133975,256.674321308951,335.996469423913,5848.90778549174,6211.65197793452
"409","Transporte Privado","5","São Paulo",0.00233062330623306,5.12266555962838,4.21760293230693,258.368967345285,417.499436545563,4948.40262762189,6050.26468852262
"410","Transporte Privado","5","Vitória",0.00140921409214092,3.59226346631261,1.75310063127073,249.43625018187,618.320846475486,3770.578244106,3301.41308514759
"411","Transporte Privado","5","Zona Rural",0.0231707317073171,4.25540017720378,4.00555174087011,129.519960107142,364.061059277007,2345.15090326856,3027.15898550674
"412","Transporte Privado","6","Belém",0.00035230352303523,6.28192054578062,5.1480917826753,81.4335922714592,143.748891787657,3730.71976056875,4946.94700297632
"413","Transporte Privado","6","Belo Horizonte",0.0016260162601626,5.89285675242503,5.37892471933015,323.713090890335,920.4929884463,5003.71621216796,5527.21110078917
"414","Transporte Privado","6","Brasil Urbano",0.0465853658536585,4.7685266739443,3.86219840273678,194.705340775806,390.174543292886,3878.84308921581,4499.63120289875
"415","Transporte Privado","6","Brasília",0.00333333333333333,5.03988315239964,4.62861878282785,285.343918409363,933.881834290189,6221.50559341462,6322.38260554925
"416","Transporte Privado","6","Campo Grande",0.00149051490514905,4.66958277831259,3.52874996546128,110.952831713228,104.80859696958,4654.78945697384,3997.42931623324
"417","Transporte Privado","6","Cuiabá",0.000758807588075881,8.70169377558251,8.61414010560342,96.9429327429744,153.03253930539,4109.2115433592,4370.77509375952
"418","Transporte Privado","6","Curitiba",0.0018970189701897,4.16358528552091,3.80343155024458,348.384492364555,1222.58481704284,4682.91475634633,6078.89359375483
"419","Transporte Privado","6","Florianópolis",0.000596205962059621,4.90126367285461,5.45736459134153,206.438144973799,174.949867768348,4984.64918358916,4222.19497902582
"420","Transporte Privado","6","Fortaleza",0.00140921409214092,4.25834580852098,4.31814156470317,156.735417065601,317.378125502851,2979.69955514558,3950.96688713159
"421","Transporte Privado","6","Goiânia",0.00127371273712737,6.23536735270297,6.30834774806486,155.408472145991,217.388859797545,3901.36250220249,4117.90755262275
"422","Transporte Privado","6","Maceió",0.000704607046070461,5.20947414563313,5.00579151762723,101.506343520636,101.893933365844,3511.02389833613,3274.22373095924
"423","Transporte Privado","6","Manaus",0.00146341463414634,5.85331087576496,5.56851388804453,195.464933663429,426.749418060056,4358.78919260236,3750.72842341501
"424","Transporte Privado","6","Porto Alegre",0.00170731707317073,5.14415332388107,5.54459235734883,234.959021673145,288.69920644004,4858.22114909847,4036.23347797557
"425","Transporte Privado","6","Recife",0.00143631436314363,5.67662737470512,7.50287264235756,141.516504393729,221.354924149198,3496.79204013092,3827.28698726844
"426","Transporte Privado","6","Rio de Janeiro",0.0016260162601626,6.19528272674184,7.04688807296304,232.247454198445,459.360197126638,5102.68331706707,4545.29947310318
"427","Transporte Privado","6","Salvador",0.000975609756097561,6.57397347057497,6.45920586357232,276.406644382256,482.477214820594,5726.18547452988,6144.05571330395
"428","Transporte Privado","6","São Luís",0.00029810298102981,10.1618770230788,10.886559223059,263.311114316746,455.33532632207,9628.50115944582,10066.231009777
"429","Transporte Privado","6","São Paulo",0.00295392953929539,5.52500784306122,5.35141769164529,227.823558281723,298.13057153913,4953.59746854565,5139.08461521287
"430","Transporte Privado","6","Vitória",0.00130081300813008,4.38694608396826,4.07840320890867,321.242901656694,614.495289795598,4740.63249681176,4054.78678913643
"431","Transporte Privado","6","Zona Rural",0.0265040650406504,4.70711979073703,3.80422750734229,155.205076963611,411.68001965664,3051.98630638816,4268.91433566992
"432","Transporte Privado","7","Belém",0.00024390243902439,3.33201310640761,2.16096114875297,109.973153728109,106.049119012855,1920.70096868492,2495.34392691669
"433","Transporte Privado","7","Belo Horizonte",0.00208672086720867,5.57230375302965,6.536761228684,188.210068245635,294.067612403686,4453.67370569831,5159.59725169045
"434","Transporte Privado","7","Brasil Urbano",0.0477506775067751,5.03567870563663,4.07621250050374,188.587567503604,325.468849215451,4512.07850359656,4224.27107886976
"435","Transporte Privado","7","Brasília",0.00346883468834688,5.21573697560845,4.88020800507426,289.506228078328,505.873419260262,7807.74211343107,12504.9442933906
"436","Transporte Privado","7","Campo Grande",0.00140921409214092,6.32606229285668,4.64952320456955,159.229633227635,217.6953483376,5342.91569579167,4195.65450187142
"437","Transporte Privado","7","Cuiabá",0.000813008130081301,5.334768246033,3.24472260393714,485.439653865226,987.412418323538,4697.61349592742,4131.5384065347
"438","Transporte Privado","7","Curitiba",0.00178861788617886,4.96942383726338,5.22002797393769,256.634585118445,351.963942054079,5447.77596827829,5080.8686229602
"439","Transporte Privado","7","Florianópolis",0.000758807588075881,4.54653575698258,2.37970425839784,232.188819922711,309.343348999868,5529.54042657699,4931.0399588217
"440","Transporte Privado","7","Fortaleza",0.00157181571815718,5.76090268841072,4.79808054651366,160.932491478027,420.771031303787,3246.04943192673,2429.67867023029
"441","Transporte Privado","7","Goiânia",0.00159891598915989,6.10180589342675,6.0503762202032,202.812534690491,478.115472935256,5166.93944048942,7121.30353529945
"442","Transporte Privado","7","Maceió",0.000840108401084011,5.82677287989926,6.15234702813485,146.092381338251,160.845586145735,4963.43331559779,4494.06972912641
"443","Transporte Privado","7","Manaus",0.00124661246612466,4.99411139695815,5.75568518683405,279.82058325503,406.334812659356,5112.38725696536,6063.07898857112
"444","Transporte Privado","7","Porto Alegre",0.00149051490514905,4.67457866000655,3.86200423263032,210.647966260667,251.737524627194,5804.89524353115,5888.51841205977
"445","Transporte Privado","7","Recife",0.0013550135501355,4.69843909100295,4.87169156297967,274.412884780108,507.097613006877,3700.48640053174,3044.76390958149
"446","Transporte Privado","7","Rio de Janeiro",0.00230352303523035,5.07950751413154,4.53367590840507,232.006455030757,358.825062683575,4665.88535051585,3636.21669438626
"447","Transporte Privado","7","Salvador",0.000867208672086721,6.07829157829056,6.40913012231232,267.094151083153,582.758468741977,5383.02711749443,4249.16708366342
"448","Transporte Privado","7","São Luís",0.000514905149051491,5.79828686674706,8.43204691665543,128.316585289646,182.639607912092,3431.85477046287,6458.59087398268
"449","Transporte Privado","7","São Paulo",0.00303523035230352,4.7911381384975,3.45186999724881,226.288688590301,312.894386174293,4747.05358991226,4399.03193926767
"450","Transporte Privado","7","Vitória",0.00181571815718157,4.63446808918396,3.79568921884585,219.096178153647,364.290947828126,4564.96986372493,3765.57657555327
"451","Transporte Privado","7","Zona Rural",0.0310840108401084,4.65355910068931,3.99460577544804,176.675522676497,437.219607067542,3366.98669605565,4243.5104334018
"452","Transporte Privado","8","Belém",0.00046070460704607,3.88025149804415,2.49312780950151,114.574746523273,117.3104437589,3583.06485094034,4755.62535709522
"453","Transporte Privado","8","Belo Horizonte",0.00203252032520325,6.10063200857629,6.39733740910435,346.225387496183,567.598017637057,6358.8247906079,6721.09925917825
"454","Transporte Privado","8","Brasil Urbano",0.053360433604336,4.79565657227084,4.06774843131439,245.369825184705,484.952071920437,4789.7351425,4953.56000799667
"455","Transporte Privado","8","Brasília",0.00317073170731707,6.09800504412013,6.33756405969164,268.692652606917,567.509232999438,8089.44721960936,6649.4959710281
"456","Transporte Privado","8","Campo Grande",0.00143631436314363,5.63402767038588,5.0110585658452,276.201955097447,512.84339629701,6582.97726693988,5032.41922458218
"457","Transporte Privado","8","Cuiabá",0.000731707317073171,6.5623310665673,3.53604869770331,192.661312465368,376.337053896823,6891.94427368093,5869.27135766857
"458","Transporte Privado","8","Curitiba",0.00159891598915989,5.50336151905918,4.14214290913924,197.573949803593,238.272216301744,6619.48365646208,6017.1005179116
"459","Transporte Privado","8","Florianópolis",0.000704607046070461,4.26658463521155,1.63633946282758,217.977766651823,210.860294444887,5910.03006624842,3255.98953291721
"460","Transporte Privado","8","Fortaleza",0.00200542005420054,6.13784462945556,5.37731770334141,121.34190003953,147.762502716135,4047.6448982189,3170.22147517794
"461","Transporte Privado","8","Goiânia",0.0013550135501355,5.49014141058171,4.16490575034983,349.354367748067,905.891054474121,5878.01580262313,5044.52784835056
"462","Transporte Privado","8","Maceió",0.000894308943089431,5.21802746104228,4.8493074586257,227.597243911555,374.445115234924,6133.2931176875,5153.80972946257
"463","Transporte Privado","8","Manaus",0.00233062330623306,5.07753443053144,3.76973048281395,369.174726946466,1309.11162584597,5770.84839424038,6791.48211325595
"464","Transporte Privado","8","Porto Alegre",0.00159891598915989,4.33951212301417,3.1902466793223,306.596018236887,391.719308369687,5843.91049475406,4746.77177365223
"465","Transporte Privado","8","Recife",0.00203252032520325,5.35150332743043,5.8065649222407,315.657670725254,899.142106416824,5483.60470108472,7927.26852066235
"466","Transporte Privado","8","Rio de Janeiro",0.00249322493224932,4.77398762807292,5.16031029658714,213.617950737823,236.968366305449,6665.56035897615,5139.62102399826
"467","Transporte Privado","8","Salvador",0.0013550135501355,4.92404017628385,3.58836618561793,427.6684210783,908.869301036895,6551.67068568445,7985.93278852714
"468","Transporte Privado","8","São Luís",0.00048780487804878,6.39774849044966,6.75712056175774,113.473766554555,139.549472884258,4305.14448763566,6311.81052334048
"469","Transporte Privado","8","São Paulo",0.00322493224932249,6.24806055239872,5.42416889406102,231.351942255088,329.118174578947,5517.46519490143,4867.62196675242
"470","Transporte Privado","8","Vitória",0.00235772357723577,4.27719519207748,3.06484901329476,278.747101621868,410.635595235326,5059.32099868486,4745.46178933097
"471","Transporte Privado","8","Zona Rural",0.033739837398374,4.50870351933082,3.62571258395598,227.740659258893,567.703845564645,3760.50535753046,4370.56413110772
"472","Transporte Privado","9","Belém",0.000623306233062331,6.70569233851364,6.50556330954729,86.7976606911231,112.621648293837,3874.40209264806,3601.14417366296
"473","Transporte Privado","9","Belo Horizonte",0.00205962059620596,6.09509475019219,5.26630393302644,164.286149142999,156.507141277998,6300.70613765539,4994.55604986341
"474","Transporte Privado","9","Brasil Urbano",0.0567750677506775,5.0490733396639,3.80213002487017,269.437630157387,534.044144962882,5677.7297543086,5431.516420572
"475","Transporte Privado","9","Brasília",0.00322493224932249,4.74691412507638,3.47668992034496,301.89488274352,347.208536020401,7699.55749078734,5335.01022466814
"476","Transporte Privado","9","Campo Grande",0.00121951219512195,7.46794607149619,7.56125008221763,380.393094809858,829.893970463357,8067.82864822197,6292.51746280615
"477","Transporte Privado","9","Cuiabá",0.000596205962059621,5.00792632932433,4.6395833353582,170.078342873043,233.779313397771,5807.04973469114,4326.78031722759
"478","Transporte Privado","9","Curitiba",0.00173441734417344,4.33882188318582,3.20548471765695,354.320613909253,941.437466369661,5862.78056948924,8523.03912160275
"479","Transporte Privado","9","Florianópolis",0.000542005420054201,5.43160041730946,4.59274154006092,308.897718850056,578.284125079972,6069.26979407149,3992.98440811487
"480","Transporte Privado","9","Fortaleza",0.00265582655826558,5.79062045834135,4.51121285770322,159.58803748465,260.940237869072,5346.47520815453,4213.6575496283
"481","Transporte Privado","9","Goiânia",0.00138211382113821,5.93296463848207,3.78422364348065,197.055152325765,244.426539174865,6471.7783283495,4253.36053199471
"482","Transporte Privado","9","Maceió",0.000975609756097561,5.24851291469728,3.43737112953881,145.058395611757,146.145040258921,5022.8239392203,2839.9643952957
"483","Transporte Privado","9","Manaus",0.00222222222222222,6.43516940387214,5.89281200815407,224.78906494175,282.348345426987,5949.80411047439,4679.8733565079
"484","Transporte Privado","9","Porto Alegre",0.00246612466124661,5.43274885105389,4.10506435819059,313.448383903276,434.781689758464,7310.58618040741,6131.2578768213
"485","Transporte Privado","9","Recife",0.00265582655826558,5.45326436767629,3.95738455747081,188.478247822309,275.530691925354,5248.02460028062,4895.54865743831
"486","Transporte Privado","9","Rio de Janeiro",0.00265582655826558,5.21210358066402,4.82814628647205,296.342827475586,763.905887342473,6493.62612828381,6172.60980426494
"487","Transporte Privado","9","Salvador",0.00121951219512195,6.72858514062778,8.20057893989778,433.056223934206,655.971484425883,8861.43855796264,7463.07653575374
"488","Transporte Privado","9","São Luís",0.000785907859078591,3.58858236142799,3.02176921972809,411.921106569518,619.675997756115,4271.03363942192,5319.5872849979
"489","Transporte Privado","9","São Paulo",0.00376693766937669,6.50942723079172,5.86260807375661,234.064748315515,340.280318731656,6352.91109933919,5628.87298265293
"490","Transporte Privado","9","Vitória",0.00265582655826558,5.0340216237474,4.00447566189311,372.599202536737,642.328255535465,6208.61716142147,5891.42896675054
"491","Transporte Privado","9","Zona Rural",0.0363685636856369,4.53957272165366,3.47160197991943,225.362585125676,461.654876802954,4486.20812132804,4796.85896896757
"492","Transporte Privado","10","Belém",0.0002710027100271,6.57025105515028,2.96668747391788,153.915585494973,94.1781932335758,7723.34232730971,6236.12658053557
"493","Transporte Privado","10","Belo Horizonte",0.00222222222222222,6.28841488283737,6.19664080411133,305.497090512102,366.784927204951,8751.81200791069,7594.70789040266
"494","Transporte Privado","10","Brasil Urbano",0.0530352303523035,5.29602987596985,4.20061073314029,320.345319797574,632.965076919017,7332.41914821717,7627.73085674723
"495","Transporte Privado","10","Brasília",0.00300813008130081,5.2598449100348,4.10480587231982,362.604044964051,567.46937574731,10053.6304958855,8213.35721265702
"496","Transporte Privado","10","Campo Grande",0.00143631436314363,5.66919870109365,3.07014957557192,316.735231292998,606.645658017913,7888.66114560239,7514.24294719918
"497","Transporte Privado","10","Cuiabá",0.000813008130081301,6.05827295151757,3.4751443642661,403.329665111455,576.448600526074,8809.98203203655,7853.42702266785
"498","Transporte Privado","10","Curitiba",0.00170731707317073,4.92205362047928,2.80669028980519,316.468507403179,924.885548070759,7595.3948809959,9561.18854858162
"499","Transporte Privado","10","Florianópolis",0.000596205962059621,4.46254585964824,2.43432247780074,480.10939698684,574.165411202439,9167.07339405334,5644.98840776543
"500","Transporte Privado","10","Fortaleza",0.00373983739837398,4.36343347394603,3.7639616326852,229.256949588626,371.836224786998,5717.47666622211,4954.97221116874
"501","Transporte Privado","10","Goiânia",0.00111111111111111,6.47455235740929,3.29796274472327,311.36218290872,289.539840914534,10138.9298459662,5757.35508884333
"502","Transporte Privado","10","Maceió",0.00113821138211382,6.33883080613205,6.50986723388132,188.674622005055,245.68512812134,6935.29895283739,4364.6769316245
"503","Transporte Privado","10","Manaus",0.00284552845528455,5.06035565583897,3.63862347455474,403.626153150555,1204.3595722813,7890.30178661951,7108.32451802604
"504","Transporte Privado","10","Porto Alegre",0.00186991869918699,5.46372043091212,6.36754344690063,480.40912242088,700.474112739106,8520.29687820289,7632.6877356692
"505","Transporte Privado","10","Recife",0.00306233062330623,5.00840976415868,4.42257136961231,375.216089607875,537.913665581843,7104.32187016256,5566.28350609437
"506","Transporte Privado","10","Rio de Janeiro",0.00373983739837398,5.54594571334181,5.5076532455153,303.450797307297,501.450264758547,7203.11784353488,5585.59542590498
"507","Transporte Privado","10","Salvador",0.00205962059620596,6.92567630753753,6.63407824434162,314.507699326114,429.270439610836,8732.8584135465,8625.90446733871
"508","Transporte Privado","10","São Luís",0.000813008130081301,6.58911098422862,4.88545682388384,352.571521436395,521.723392085679,7182.02923564095,5960.92059194964
"509","Transporte Privado","10","São Paulo",0.00428184281842818,6.53025866526537,6.33014215804843,369.449254105831,505.356067247766,8858.1458976062,7496.35931650568
"510","Transporte Privado","10","Vitória",0.00184281842818428,8.20590388630448,6.18086580798976,289.446509128071,472.257150410037,9350.85617272003,5982.34526599067
"511","Transporte Privado","10","Zona Rural",0.0465040650406504,4.65931675914289,3.98309158086393,339.877413807805,745.937808536168,6615.19297064781,7955.64958613806
"512","Transporte Público","1","Belém",0.00106884129686077,7.05733132806872,8.63627881714885,31.6922253739227,54.9310478724953,774.715965072082,600.082221169818
"513","Transporte Público","1","Belo Horizonte",0.00451288547563438,10.6964190628395,9.14472752491523,18.97271912755,32.4223559438789,1212.86211943591,1152.39099917963
"514","Transporte Público","1","Brasil Urbano",0.0809944182732275,6.4021619039207,7.26850617200472,37.0953357609986,93.9473634448137,800.961425600585,1034.17042429545
"515","Transporte Público","1","Brasília",0.00558172677249515,11.4333260760267,10.4138289278883,20.8451547891343,47.5011210441955,1465.91158569627,1426.75250698548
"516","Transporte Público","1","Campo Grande",0.00174181544673608,8.95757622572258,7.56571709557711,22.2523376918231,76.3940171083713,887.338159450389,752.963003150433
"517","Transporte Público","1","Cuiabá",0.000514627291081113,12.8935874380601,7.78888096369862,11.4826120167928,5.55454556404724,2095.47389929466,1890.6565647591
"518","Transporte Público","1","Curitiba",0.00146470844384625,11.8616235533054,9.68728600676389,18.6213744838292,34.1816344697342,1351.30881536574,985.336542816214
"519","Transporte Público","1","Florianópolis",0.000752147579272396,12.2656296799327,9.26986916487946,19.5846594814551,40.5179108056256,1530.79536587493,1256.81834702456
"520","Transporte Público","1","Fortaleza",0.00475040576382566,8.2765490457992,9.1206253983154,23.0968552900027,39.5499179193874,803.049707021512,1021.15364340583
"521","Transporte Público","1","Goiânia",0.00130636158505206,10.9894729066944,9.64440356901453,18.7803281565671,29.9000330645671,1057.34932853566,893.233167433359
"522","Transporte Público","1","Maceió",0.00324611060528087,7.35773616602771,8.39903737539904,13.8912337585835,19.83759735992,748.5822895497,1041.3467125465
"523","Transporte Público","1","Manaus",0.00336487074937651,10.8311183334392,9.36507873205777,15.3615234567662,28.3829754729748,1033.20550109847,1041.52941816649
"524","Transporte Público","1","Porto Alegre",0.00261272317010411,14.1905272856764,14.3351212271017,23.8083666537485,61.327285574441,993.658579142251,922.772834627429
"525","Transporte Público","1","Recife",0.00692767507224575,8.70414764909254,8.62560987851399,10.6753640218707,11.6682052193187,802.409260407728,793.91691650776
"526","Transporte Público","1","Rio de Janeiro",0.0108467598274019,10.1210890932336,8.1490400264147,12.6429384737885,18.681286340406,1224.6056365929,1172.08972331024
"527","Transporte Público","1","Salvador",0.00451288547563438,8.85571326267562,7.69006888891726,16.3624556364066,34.7393398097301,782.930825122352,670.544285919081
"528","Transporte Público","1","São Luís",0.00166264201733898,8.9914446976385,8.6992152137352,14.630603842645,21.3660203890007,745.431962814351,620.388465293311
"529","Transporte Público","1","São Paulo",0.00645263449586319,15.0668831827617,14.1249251764046,20.535205932097,49.8233335946801,1679.78207889832,1580.65144921636
"530","Transporte Público","1","Vitória",0.00447329876093583,10.7567245823851,9.8911009322196,28.3696985951611,50.5716263321081,906.765221228497,611.531810549982
"531","Transporte Público","1","Zona Rural",0.0201496377815605,4.39992233258694,4.42467504400025,31.3718613438496,74.9226266558822,700.137817866442,849.622407343283
"532","Transporte Público","2","Belém",0.000831321008669491,6.627489710704,7.20717602417107,56.8547431309046,116.808479789302,924.98434594776,541.871371248793
"533","Transporte Público","2","Belo Horizonte",0.00399825818455326,12.0510659838064,9.02249968412607,38.8590514584095,79.3819789849651,1709.06066457475,1526.4263452074
"534","Transporte Público","2","Brasil Urbano",0.0589842049008353,7.43651770924403,8.17690466233418,46.6512889019175,88.3818644387934,1043.54186702864,1172.05861311422
"535","Transporte Público","2","Brasília",0.00431495190214164,12.9917767816594,9.01627001199557,39.97069574325,116.165015494733,1883.07901705581,1316.05647176849
"536","Transporte Público","2","Campo Grande",0.00118760144095641,10.1647304834889,8.34998336658357,17.0953447910045,33.037539495603,1022.59780957815,718.058263593201
"537","Transporte Público","2","Cuiabá",0.00055421400577966,18.0819153811111,16.3791500627034,21.4944150566877,36.1133884482703,1261.0210808591,1116.44968160703
"538","Transporte Público","2","Curitiba",0.00186057559083172,10.5910707914258,8.74655417224199,40.8216004982987,97.3001048235084,1387.63683177231,884.197781833592
"539","Transporte Público","2","Florianópolis",0.000712560864573849,11.3178786089564,9.55701843187453,12.2039875528874,24.9283854612891,1043.60504471687,789.507290492733
