ESTRATO_POF,pos_estrato,tot_pop,uf,COD_UPA
2613,263,5448350,26,260045138
2614,263,5448350,26,260046008
2619,263,5448350,26,260046280
2611,263,5448350,26,260047016
2621,263,5448350,26,260047034
2615,263,5448350,26,260047366
2607,263,5448350,26,260047633
2613,263,5448350,26,260048807
2607,263,5448350,26,260049023
2608,263,5448350,26,260049620
2609,263,5448350,26,260050010
2617,263,5448350,26,260050193
2614,263,5448350,26,260051118
2612,263,5448350,26,260052719
2615,263,5448350,26,260052987
2613,263,5448350,26,260053026
2611,263,5448350,26,260053464
2613,263,5448350,26,260053810
2610,263,5448350,26,260055135
2619,263,5448350,26,260055219
2607,263,5448350,26,260055375
2611,263,5448350,26,260055440
2607,263,5448350,26,260056341
2614,263,5448350,26,260056360
2613,263,5448350,26,260057882
2614,263,5448350,26,260058579
2614,263,5448350,26,260058735
2610,263,5448350,26,260060062
2608,263,5448350,26,260060942
2613,263,5448350,26,260061369
2611,263,5448350,26,260062549
2608,263,5448350,26,260064022
2622,263,5448350,26,260065622
2614,263,5448350,26,260066102
2610,263,5448350,26,260066811
2615,263,5448350,26,260067001
2609,263,5448350,26,260067360
2610,263,5448350,26,260068221
2612,263,5448350,26,260069019
2610,263,5448350,26,260069290
2613,263,5448350,26,260071492
2618,263,5448350,26,260071690
2612,263,5448350,26,260072314
2614,263,5448350,26,260072467
2608,263,5448350,26,260072591
2610,263,5448350,26,260072750
2614,263,5448350,26,260074349
2607,263,5448350,26,260076028
2607,263,5448350,26,260076055
2609,263,5448350,26,260076182
2607,263,5448350,26,260076473
2613,263,5448350,26,260077045
2611,263,5448350,26,260077107
2614,263,5448350,26,260077840
2613,263,5448350,26,260082297
2613,263,5448350,26,260082720
2607,263,5448350,26,260084704
2614,263,5448350,26,260084910
2610,263,5448350,26,260085377
2611,263,5448350,26,260086607
2613,263,5448350,26,260086780
2613,263,5448350,26,260087543
2623,263,5448350,26,260087660
2618,263,5448350,26,260088396
2614,263,5448350,26,260088700
2611,263,5448350,26,260088842
2611,263,5448350,26,260089706
2617,263,5448350,26,260089715
2614,263,5448350,26,260089892
2620,263,5448350,26,260089923
2609,263,5448350,26,260090899
2613,263,5448350,26,260093271
2613,263,5448350,26,260094550
2610,263,5448350,26,260095254
2607,263,5448350,26,260096387
2613,263,5448350,26,260096478
2608,263,5448350,26,260096587
2611,263,5448350,26,260096678
2608,263,5448350,26,260097086
2607,263,5448350,26,260098085
2619,263,5448350,26,260100952
2613,263,5448350,26,260102442
2607,263,5448350,26,260107334
2612,263,5448350,26,260107479
2608,263,5448350,26,260108066
2613,263,5448350,26,260108885
2624,263,5448350,26,260109463
2610,263,5448350,26,260109720
2610,263,5448350,26,260110226
2613,263,5448350,26,260111970
2614,263,5448350,26,260112315
2622,263,5448350,26,260112820
2613,263,5448350,26,260113181
2613,263,5448350,26,260113739
2614,263,5448350,26,260113793
2610,263,5448350,26,260114264
2610,263,5448350,26,260114696
2623,263,5448350,26,260115722
2607,263,5448350,26,260115851
2623,263,5448350,26,260116992
2613,263,5448350,26,260117592
2607,263,5448350,26,260117805
2610,263,5448350,26,260118469
2607,263,5448350,26,260118846
2610,263,5448350,26,260121283
2609,263,5448350,26,260121463
2702,271,1009916,27,270000328
2701,271,1009916,27,270001098
2703,271,1009916,27,270001737
2703,271,1009916,27,270002102
2701,271,1009916,27,270003022
2701,271,1009916,27,270003146
2701,271,1009916,27,270003460
2701,271,1009916,27,270004180
2701,271,1009916,27,270004501
2701,271,1009916,27,270004942
2701,271,1009916,27,270005224
2702,271,1009916,27,270005289
2703,271,1009916,27,270006157
2702,271,1009916,27,270008405
2703,271,1009916,27,270009539
2702,271,1009916,27,270010985
2701,271,1009916,27,270012128
2702,271,1009916,27,270012410
2701,271,1009916,27,270012484
2701,271,1009916,27,270012651
2701,271,1009916,27,270013640
2702,271,1009916,27,270014065
2701,271,1009916,27,270014554
2701,271,1009916,27,270014667
2701,271,1009916,27,270015379
2703,271,1009916,27,270015407
2701,271,1009916,27,270017053
2702,271,1009916,27,270017080
2701,271,1009916,27,270017133
2701,271,1009916,27,270017680
2702,271,1009916,27,270019469
2701,271,1009916,27,270019811
2701,271,1009916,27,270020313
2701,271,1009916,27,270020717
2701,271,1009916,27,270021416
2703,271,1009916,27,270021650
2701,271,1009916,27,270021821
2702,271,1009916,27,270022199
2701,271,1009916,27,270022213
2701,271,1009916,27,270022515
2701,271,1009916,27,270022792
2701,271,1009916,27,270022880
2702,271,1009916,27,270023054
2702,271,1009916,27,270023178
2702,271,1009916,27,270024148
2701,271,1009916,27,270025016
2701,271,1009916,27,270025791
2702,271,1009916,27,270026433
2701,271,1009916,27,270026942
2701,271,1009916,27,270027041
2701,271,1009916,27,270027954
2703,271,1009916,27,270028727
2703,271,1009916,27,270030009
2701,271,1009916,27,270030265
2701,271,1009916,27,270030320
2703,271,1009916,27,270031838
2702,271,1009916,27,270033704
2701,271,1009916,27,270034181
2701,271,1009916,27,270034428
2701,271,1009916,27,270036021
2701,271,1009916,27,270036440
2704,272,242048,27,270000171
2704,272,242048,27,270003205
2704,272,242048,27,270006584
2704,272,242048,27,270011102
2704,272,242048,27,270014450
2709,272,242048,27,270017240
2709,272,242048,27,270018200
2704,272,242048,27,270018697
2704,272,242048,27,270019098
2704,272,242048,27,270022409
2704,272,242048,27,270022668
2704,272,242048,27,270026506
2704,272,242048,27,270029665
2704,272,242048,27,270030678
2709,272,242048,27,270037488
2707,273,2057890,27,270000218
2711,273,2057890,27,270000290
2712,273,2057890,27,270000923
2706,273,2057890,27,270001312
2706,273,2057890,27,270002023
2706,273,2057890,27,270002088
2705,273,2057890,27,270002307
2711,273,2057890,27,270002399
2705,273,2057890,27,270003607
2705,273,2057890,27,270004040
2706,273,2057890,27,270004210
2705,273,2057890,27,270005206
2712,273,2057890,27,270005482
2705,273,2057890,27,270005584
2708,273,2057890,27,270005918
2708,273,2057890,27,270006210
2706,273,2057890,27,270006839
2705,273,2057890,27,270007029
2706,273,2057890,27,270007083
2707,273,2057890,27,270007790
2707,273,2057890,27,270007815
2707,273,2057890,27,270008091
2705,273,2057890,27,270008202
2707,273,2057890,27,270008267
2708,273,2057890,27,270008327
2706,273,2057890,27,270009470
2707,273,2057890,27,270009937
2710,273,2057890,27,270010307
2706,273,2057890,27,270010893
2713,273,2057890,27,270012164
2706,273,2057890,27,270012730
2707,273,2057890,27,270013317
2707,273,2057890,27,270013554
2705,273,2057890,27,270014384
2707,273,2057890,27,270014649
2705,273,2057890,27,270014694
2706,273,2057890,27,270014760
2708,273,2057890,27,270015509
2707,273,2057890,27,270015683
2706,273,2057890,27,270015970
2707,273,2057890,27,270016254
2707,273,2057890,27,270017410
2708,273,2057890,27,270017901
2707,273,2057890,27,270018342
2707,273,2057890,27,270019413
2705,273,2057890,27,270019695
2706,273,2057890,27,270019876
2708,273,2057890,27,270020551
2706,273,2057890,27,270020670
2705,273,2057890,27,270021092
2706,273,2057890,27,270021353
2708,273,2057890,27,270021895
2705,273,2057890,27,270022997
2711,273,2057890,27,270023018
2705,273,2057890,27,270023131
2705,273,2057890,27,270023219
2707,273,2057890,27,270024318
2705,273,2057890,27,270024870
2706,273,2057890,27,270026298
2707,273,2057890,27,270026315
2707,273,2057890,27,270026342
2708,273,2057890,27,270027266
2710,273,2057890,27,270027444
2705,273,2057890,27,270027560
2705,273,2057890,27,270027883
2713,273,2057890,27,270028299
2706,273,2057890,27,270028428
2712,273,2057890,27,270028611
2706,273,2057890,27,270028901
2707,273,2057890,27,270028920
2705,273,2057890,27,270029095
2710,273,2057890,27,270029589
2707,273,2057890,27,270029760
2707,273,2057890,27,270030036
2707,273,2057890,27,270030348
2706,273,2057890,27,270031431
2705,273,2057890,27,270031720
2708,273,2057890,27,270032275
2713,273,2057890,27,270034437
2705,273,2057890,27,270034747
2706,273,2057890,27,270035096
2707,273,2057890,27,270035346
2707,273,2057890,27,270035743
2801,281,645416,28,280000596
2801,281,645416,28,280001522
2801,281,645416,28,280003043
2801,281,645416,28,280004286
2801,281,645416,28,280005263
2801,281,645416,28,280006450
2802,281,645416,28,280006613
2802,281,645416,28,280007602
2802,281,645416,28,280008683
2801,281,645416,28,280009911
2801,281,645416,28,280010630
2801,281,645416,28,280010649
2801,281,645416,28,280011656
2801,281,645416,28,280011845
2801,281,645416,28,280011935
2801,281,645416,28,280013356
2801,281,645416,28,280013415
2801,281,645416,28,280013607
2801,281,645416,28,280015058
2801,281,645416,28,280016066
2801,281,645416,28,280016110
2801,281,645416,28,280016457
2801,281,645416,28,280017440
2801,281,645416,28,280018160
2801,281,645416,28,280019072
2802,281,645416,28,280019081
2801,281,645416,28,280020471
2801,281,645416,28,280021095
2801,281,645416,28,280021266
2802,281,645416,28,280021455
2802,281,645416,28,280022642
2801,281,645416,28,280023412
2801,281,645416,28,280023590
2802,281,645416,28,280024921
2801,281,645416,28,280025600
2801,281,645416,28,280025702
2801,281,645416,28,280028228
2802,281,645416,28,280028650
2802,281,645416,28,280029098
2801,281,645416,28,280030460
2801,281,645416,28,280030863
2802,281,645416,28,280031128
2801,281,645416,28,280032826
2801,281,645416,28,280032890
2801,281,645416,28,280033743
2801,281,645416,28,280034214
2801,281,645416,28,280034910
2801,281,645416,28,280035349
2803,282,298787,28,280000569
2807,282,298787,28,280001207
2803,282,298787,28,280003244
2807,282,298787,28,280004653
2803,282,298787,28,280004990
2803,282,298787,28,280006287
2807,282,298787,28,280007390
2803,282,298787,28,280008030
2803,282,298787,28,280009880
2803,282,298787,28,280010263
2803,282,298787,28,280010566
2803,282,298787,28,280012023
2803,282,298787,28,280013817
2803,282,298787,28,280014781
2803,282,298787,28,280016320
2803,282,298787,28,280017744
2803,282,298787,28,280019461
2803,282,298787,28,280020710
2803,282,298787,28,280022990
2803,282,298787,28,280025120
2803,282,298787,28,280026636
2803,282,298787,28,280028306
2803,282,298787,28,280032506
2805,283,1324771,28,280000421
2804,283,1324771,28,280000834
2804,283,1324771,28,280000880
2805,283,1324771,28,280000953
2806,283,1324771,28,280002258
2806,283,1324771,28,280002912
2804,283,1324771,28,280003130
2809,283,1324771,28,280004137
2805,283,1324771,28,280004644
2805,283,1324771,28,280004671
2806,283,1324771,28,280004775
2805,283,1324771,28,280005107
2806,283,1324771,28,280006231
2806,283,1324771,28,280007489
2806,283,1324771,28,280007934
2808,283,1324771,28,280008868
2806,283,1324771,28,280008928
2805,283,1324771,28,280009057
2806,283,1324771,28,280010099
2804,283,1324771,28,280010941
2805,283,1324771,28,280011006
2808,283,1324771,28,280011340
2805,283,1324771,28,280011494
2806,283,1324771,28,280012742
2806,283,1324771,28,280012840
2806,283,1324771,28,280013155
2805,283,1324771,28,280014003
2806,283,1324771,28,280014790
2804,283,1324771,28,280015482
2805,283,1324771,28,280015584
2805,283,1324771,28,280016057
2805,283,1324771,28,280016710
2809,283,1324771,28,280017127
2804,283,1324771,28,280017225
2805,283,1324771,28,280017735
2805,283,1324771,28,280019624
2806,283,1324771,28,280019991
2806,283,1324771,28,280020078
2805,283,1324771,28,280020545
2804,283,1324771,28,280020655
2804,283,1324771,28,280020893
2804,283,1324771,28,280021635
2806,283,1324771,28,280021743
2805,283,1324771,28,280021860
2804,283,1324771,28,280022448
2805,283,1324771,28,280022856
2806,283,1324771,28,280023107
2810,283,1324771,28,280023220
2808,283,1324771,28,280023468
2805,283,1324771,28,280023527
2805,283,1324771,28,280023860
2806,283,1324771,28,280024855
2804,283,1324771,28,280025082
2804,283,1324771,28,280025915
2809,283,1324771,28,280026572
2805,283,1324771,28,280026954
2804,283,1324771,28,280027026
2806,283,1324771,28,280027287
2810,283,1324771,28,280027492
2804,283,1324771,28,280028536
2804,283,1324771,28,280028660
2810,283,1324771,28,280029469
2805,283,1324771,28,280029744
2805,283,1324771,28,280030277
2805,283,1324771,28,280030809
2804,283,1324771,28,280031074
2804,283,1324771,28,280033962
2903,291,2850973,29,290004750
2901,291,2850973,29,290009684
2901,291,2850973,29,290011603
2903,291,2850973,29,290015458
2904,291,2850973,29,290017326
2905,291,2850973,29,290017550
2903,291,2850973,29,290017925
2902,291,2850973,29,290018301
2904,291,2850973,29,290021845
2901,291,2850973,29,290024331
2901,291,2850973,29,290028106
2901,291,2850973,29,290033421
2904,291,2850973,29,290038775
2901,291,2850973,29,290042774
2901,291,2850973,29,290043707
2904,291,2850973,29,290044175
2902,291,2850973,29,290047874
2901,291,2850973,29,290053864
2902,291,2850973,29,290058954
2904,291,2850973,29,290060070
2905,291,2850973,29,290063364
2902,291,2850973,29,290067270
2904,291,2850973,29,290076644
2902,291,2850973,29,290078880
2905,291,2850973,29,290082620
2901,291,2850973,29,290086197
2906,291,2850973,29,290086614
2904,291,2850973,29,290091297
2905,291,2850973,29,290092910
2906,291,2850973,29,290099236
2905,291,2850973,29,290101485
2904,291,2850973,29,290103890
2905,291,2850973,29,290106110
2904,291,2850973,29,290109302
2905,291,2850973,29,290116327
2906,291,2850973,29,290121173
2902,291,2850973,29,290125589
2904,291,2850973,29,290133905
2904,291,2850973,29,290134258
2906,291,2850973,29,290144030
2904,291,2850973,29,290148846
2905,291,2850973,29,290156480
2901,291,2850973,29,290160101
2901,291,2850973,29,290160230
2903,291,2850973,29,290161849
2901,291,2850973,29,290163560
2901,291,2850973,29,290170888
2902,291,2850973,29,290171034
2904,291,2850973,29,290171873
2904,291,2850973,29,290178654
2904,291,2850973,29,290180252
2902,291,2850973,29,290184039
2906,291,2850973,29,290184761
2904,291,2850973,29,290189070
2905,291,2850973,29,290198474
2905,291,2850973,29,290203752
2901,291,2850973,29,290208243
2905,291,2850973,29,290208395
2904,291,2850973,29,290214315
2904,291,2850973,29,290214700
2905,291,2850973,29,290219291
2906,291,2850973,29,290220400
2904,291,2850973,29,290222290
2901,291,2850973,29,290223880
2904,291,2850973,29,290224592
2905,291,2850973,29,290228777
2901,291,2850973,29,290228855
2908,292,1034522,29,290028501
2907,292,1034522,29,290031518
2907,292,1034522,29,290034959
2908,292,1034522,29,290045469
2909,292,1034522,29,290051685
2907,292,1034522,29,290056703
2908,292,1034522,29,290062556
2907,292,1034522,29,290097950
2908,292,1034522,29,290110884
2908,292,1034522,29,290113545
2926,292,1034522,29,290115869
2926,292,1034522,29,290143651
2909,292,1034522,29,290151571
2907,292,1034522,29,290152828
2907,292,1034522,29,290168472
2909,292,1034522,29,290177825
2908,292,1034522,29,290192144
2908,292,1034522,29,290193019
2908,292,1034522,29,290197570
2908,292,1034522,29,290207865
2908,292,1034522,29,290211413
2926,292,1034522,29,290221041
2908,292,1034522,29,290229415
2907,292,1034522,29,290231643
2914,293,10882345,29,290003265
2933,293,10882345,29,290003401
2939,293,10882345,29,290003790
2936,293,10882345,29,290004036
2928,293,10882345,29,290004901
2929,293,10882345,29,290006534
2923,293,10882345,29,290006807
2916,293,10882345,29,290007051
2915,293,10882345,29,290007964
2914,293,10882345,29,290008630
2910,293,10882345,29,290008902
2914,293,10882345,29,290009031
2919,293,10882345,29,290010798
2935,293,10882345,29,290014841
2932,293,10882345,29,290015014
2916,293,10882345,29,290016287
2911,293,10882345,29,290016750
2916,293,10882345,29,290017596
2916,293,10882345,29,290017630
2910,293,10882345,29,290018761
2938,293,10882345,29,290019084
2917,293,10882345,29,290020685
2920,293,10882345,29,290021179
2923,293,10882345,29,290022325
2923,293,10882345,29,290022557
2940,293,10882345,29,290026120
2936,293,10882345,29,290026766
2924,293,10882345,29,290027280
2911,293,10882345,29,290027332
2917,293,10882345,29,290028267
2916,293,10882345,29,290029290
2937,293,10882345,29,290030179
2917,293,10882345,29,290035563
2922,293,10882345,29,290035840
2910,293,10882345,29,290039033
2940,293,10882345,29,290039192
2923,293,10882345,29,290040607
2935,293,10882345,29,290040771
2916,293,10882345,29,290043104
2941,293,10882345,29,290043429
2916,293,10882345,29,290044795
2923,293,10882345,29,290045080
2916,293,10882345,29,290047800
2911,293,10882345,29,290049800
2938,293,10882345,29,290050860
2923,293,10882345,29,290055235
2910,293,10882345,29,290055974
2923,293,10882345,29,290056086
2916,293,10882345,29,290058407
2936,293,10882345,29,290059038
2942,293,10882345,29,290060950
2916,293,10882345,29,290062858
2917,293,10882345,29,290064556
2924,293,10882345,29,290065214
2925,293,10882345,29,290067091
2935,293,10882345,29,290068478
2929,293,10882345,29,290070288
2919,293,10882345,29,290071508
2942,293,10882345,29,290074280
2920,293,10882345,29,290075369
2931,293,10882345,29,290075619
2917,293,10882345,29,290075914
2919,293,10882345,29,290075960
2919,293,10882345,29,290077114
2930,293,10882345,29,290079544
2924,293,10882345,29,290080972
2913,293,10882345,29,290081055
2916,293,10882345,29,290081650
2932,293,10882345,29,290082755
2923,293,10882345,29,290082904
2911,293,10882345,29,290085883
2913,293,10882345,29,290089134
2922,293,10882345,29,290089161
2924,293,10882345,29,290090300
2916,293,10882345,29,290090603
2924,293,10882345,29,290090906
2921,293,10882345,29,290091106
2923,293,10882345,29,290091430
2911,293,10882345,29,290093786
2913,293,10882345,29,290094624
2937,293,10882345,29,290095225
2919,293,10882345,29,290096476
2932,293,10882345,29,290097342
2916,293,10882345,29,290099462
2931,293,10882345,29,290100108
2913,293,10882345,29,290100117
2910,293,10882345,29,290100676
2941,293,10882345,29,290101042
2937,293,10882345,29,290102097
2933,293,10882345,29,290103643
2927,293,10882345,29,290103711
2930,293,10882345,29,290103808
2910,293,10882345,29,290104998
2916,293,10882345,29,290107440
2911,293,10882345,29,290107996
2920,293,10882345,29,290111671
2917,293,10882345,29,290112527
2911,293,10882345,29,290112990
2923,293,10882345,29,290114083
2916,293,10882345,29,290115906
2917,293,10882345,29,290117895
2916,293,10882345,29,290118016
2932,293,10882345,29,290119089
2940,293,10882345,29,290120790
2917,293,10882345,29,290122278
2942,293,10882345,29,290123264
2929,293,10882345,29,290124175
2928,293,10882345,29,290125608
2918,293,10882345,29,290128156
2941,293,10882345,29,290128359
2923,293,10882345,29,290129021
2912,293,10882345,29,290130961
2911,293,10882345,29,290133320
2918,293,10882345,29,290134530
2923,293,10882345,29,290134616
2917,293,10882345,29,290134765
2919,293,10882345,29,290135743
2910,293,10882345,29,290136786
2927,293,10882345,29,290139092
2920,293,10882345,29,290141169
2916,293,10882345,29,290141916
2925,293,10882345,29,290142157
2928,293,10882345,29,290143181
2919,293,10882345,29,290143373
2911,293,10882345,29,290143930
2923,293,10882345,29,290144669
2912,293,10882345,29,290145685
2923,293,10882345,29,290149442
2910,293,10882345,29,290149641
2933,293,10882345,29,290149813
2920,293,10882345,29,290151445
2914,293,10882345,29,290153210
2924,293,10882345,29,290153709
2913,293,10882345,29,290155664
2934,293,10882345,29,290156253
2910,293,10882345,29,290156908
2911,293,10882345,29,290157132
2920,293,10882345,29,290157339
2940,293,10882345,29,290157535
2910,293,10882345,29,290158535
2933,293,10882345,29,290159562
2914,293,10882345,29,290160541
2915,293,10882345,29,290164815
2925,293,10882345,29,290164937
2921,293,10882345,29,290165228
2911,293,10882345,29,290165282
2938,293,10882345,29,290166414
2920,293,10882345,29,290167828
2920,293,10882345,29,290169809
2920,293,10882345,29,290169827
2920,293,10882345,29,290171502
2938,293,10882345,29,290171601
2913,293,10882345,29,290174454
2941,293,10882345,29,290175012
2910,293,10882345,29,290176120
2916,293,10882345,29,290176985
2913,293,10882345,29,290177781
2934,293,10882345,29,290178520
2924,293,10882345,29,290179082
2912,293,10882345,29,290179426
2920,293,10882345,29,290181069
2924,293,10882345,29,290182280
2939,293,10882345,29,290182305
2913,293,10882345,29,290183363
2916,293,10882345,29,290183469
2924,293,10882345,29,290186255
2921,293,10882345,29,290186282
2915,293,10882345,29,290186291
2910,293,10882345,29,290186591
2923,293,10882345,29,290187036
2924,293,10882345,29,290189289
2919,293,10882345,29,290189564
2910,293,10882345,29,290191580
2918,293,10882345,29,290192482
2921,293,10882345,29,290193840
2930,293,10882345,29,290194224
2910,293,10882345,29,290194486
2917,293,10882345,29,290194835
2921,293,10882345,29,290195090
2920,293,10882345,29,290195663
2923,293,10882345,29,290196307
2916,293,10882345,29,290197991
2914,293,10882345,29,290200221
2923,293,10882345,29,290201499
2921,293,10882345,29,290202436
2934,293,10882345,29,290204035
2924,293,10882345,29,290204101
2910,293,10882345,29,290204110
2917,293,10882345,29,290209598
2923,293,10882345,29,290209904
2923,293,10882345,29,290210146
2923,293,10882345,29,290210191
2910,293,10882345,29,290213462
2911,293,10882345,29,290214109
2920,293,10882345,29,290217844
2913,293,10882345,29,290218057
2910,293,10882345,29,290222209
2921,293,10882345,29,290223319
2931,293,10882345,29,290223615
2922,293,10882345,29,290224988
2937,293,10882345,29,290225870
2927,293,10882345,29,290228730
2910,293,10882345,29,290228828
2939,293,10882345,29,290229310
2910,293,10882345,29,290230095
3103,311,2497179,31,310003403
3101,311,2497179,31,310008264
3106,311,2497179,31,310023568
3105,311,2497179,31,310039130
3101,311,2497179,31,310041210
3104,311,2497179,31,310053387
3101,311,2497179,31,310057505
3101,311,2497179,31,310057541
3101,311,2497179,31,310068797
3104,311,2497179,31,310072040
3105,311,2497179,31,310072280
3104,311,2497179,31,310085885
3102,311,2497179,31,310095698
3105,311,2497179,31,310095744
3105,311,2497179,31,310096750
3106,311,2497179,31,310114189
3103,311,2497179,31,310122758
3101,311,2497179,31,310123937
3102,311,2497179,31,310130808
3101,311,2497179,31,310136388
3102,311,2497179,31,310142380
3103,311,2497179,31,310148355
3105,311,2497179,31,310149395
3105,311,2497179,31,310152810
3101,311,2497179,31,310162153
3102,311,2497179,31,310162232
3101,311,2497179,31,310165080
3102,311,2497179,31,310176231
3104,311,2497179,31,310177854
3101,311,2497179,31,310186401
3104,311,2497179,31,310187717
3105,311,2497179,31,310193669
3105,311,2497179,31,310218436
3104,311,2497179,31,310221170
3104,311,2497179,31,310223192
3105,311,2497179,31,310227905
3105,311,2497179,31,310234829
3104,311,2497179,31,310236319
3101,311,2497179,31,310238670
3105,311,2497179,31,310244740
3101,311,2497179,31,310249277
3101,311,2497179,31,310265058
3105,311,2497179,31,310267815
3105,311,2497179,31,310272225
3105,311,2497179,31,310282320
3101,311,2497179,31,310285690
3102,311,2497179,31,310294163
3105,311,2497179,31,310311807
3101,311,2497179,31,310313537
3106,311,2497179,31,310339314
3109,312,2798255,31,310004393
3108,312,2798255,31,310010744
3108,312,2798255,31,310010955
3108,312,2798255,31,310022239
3107,312,2798255,31,310025809
3107,312,2798255,31,310037387
3108,312,2798255,31,310057686
3108,312,2798255,31,310060118
3131,312,2798255,31,310067146
3108,312,2798255,31,310096304
3108,312,2798255,31,310103645
3108,312,2798255,31,310110271
3107,312,2798255,31,310127310
3108,312,2798255,31,310151456
3108,312,2798255,31,310152138
3108,312,2798255,31,310157967
3108,312,2798255,31,310160910
3108,312,2798255,31,310161940
3108,312,2798255,31,310171117
3108,312,2798255,31,310172080
3107,312,2798255,31,310179265
3108,312,2798255,31,310183374
3108,312,2798255,31,310186784
3108,312,2798255,31,310191780
3108,312,2798255,31,310199999
3108,312,2798255,31,310207508
3108,312,2798255,31,310213044
3108,312,2798255,31,310213313
3107,312,2798255,31,310214860
3108,312,2798255,31,310232156
3107,312,2798255,31,310233440
3107,312,2798255,31,310235333
3131,312,2798255,31,310237573
3109,312,2798255,31,310239450
3107,312,2798255,31,310243561
3108,312,2798255,31,310257353
3109,312,2798255,31,310259777
3107,312,2798255,31,310273696
3107,312,2798255,31,310277705
3108,312,2798255,31,310278554
3107,312,2798255,31,310281787
3108,312,2798255,31,310291540
3107,312,2798255,31,310295031
3107,312,2798255,31,310306467
3108,312,2798255,31,310308489
3107,312,2798255,31,310355101
3131,312,2798255,31,310359440
3108,312,2798255,31,310390324
3124,313,15677189,31,310001068
3128,313,15677189,31,310002439
3116,313,15677189,31,310003125
3116,313,15677189,31,310003230
3123,313,15677189,31,310004630
3116,313,15677189,31,310005193
3110,313,15677189,31,310007545
3145,313,15677189,31,310007797
3118,313,15677189,31,310009518
3115,313,15677189,31,310011704
3126,313,15677189,31,310012134
3123,313,15677189,31,310014309
3124,313,15677189,31,310016470
3136,313,15677189,31,310017041
3148,313,15677189,31,310017337
3116,313,15677189,31,310019343
3119,313,15677189,31,310022415
3130,313,15677189,31,310023408
3139,313,15677189,31,310025208
3126,313,15677189,31,310026659
3115,313,15677189,31,310028269
3121,313,15677189,31,310028820
3114,313,15677189,31,310029114
3144,313,15677189,31,310030125
3140,313,15677189,31,310030152
3115,313,15677189,31,310032653
3113,313,15677189,31,310035370
3130,313,15677189,31,310037340
3114,313,15677189,31,310037411
3119,313,15677189,31,310039053
3110,313,15677189,31,310041175
3119,313,15677189,31,310041283
3143,313,15677189,31,310043736
3142,313,15677189,31,310045941
3114,313,15677189,31,310046335
3148,313,15677189,31,310047025
3119,313,15677189,31,310048245
3128,313,15677189,31,310048562
3125,313,15677189,31,310049088
3145,313,15677189,31,310049951
3119,313,15677189,31,310050276
3119,313,15677189,31,310050579
3128,313,15677189,31,310052072
3139,313,15677189,31,310053952
3119,313,15677189,31,310056223
3113,313,15677189,31,310057739
3148,313,15677189,31,310057748
3133,313,15677189,31,310059161
3113,313,15677189,31,310062813
3143,313,15677189,31,310064859
3128,313,15677189,31,310066111
3128,313,15677189,31,310066211
3145,313,15677189,31,310066520
3128,313,15677189,31,310067010
3122,313,15677189,31,310068681
3116,313,15677189,31,310068750
3114,313,15677189,31,310070106
3116,313,15677189,31,310070674
3122,313,15677189,31,310071790
3119,313,15677189,31,310072909
3134,313,15677189,31,310073765
3142,313,15677189,31,310073783
3129,313,15677189,31,310074489
3122,313,15677189,31,310077250
3123,313,15677189,31,310079604
3122,313,15677189,31,310080204
3120,313,15677189,31,310082000
3125,313,15677189,31,310084251
3125,313,15677189,31,310084403
3119,313,15677189,31,310087418
3142,313,15677189,31,310087534
3144,313,15677189,31,310087740
3142,313,15677189,31,310088262
3137,313,15677189,31,310093158
3114,313,15677189,31,310093578
3135,313,15677189,31,310093942
3113,313,15677189,31,310094164
3123,313,15677189,31,310094277
3116,313,15677189,31,310095125
3149,313,15677189,31,310096878
3122,313,15677189,31,310100054
3130,313,15677189,31,310101161
3119,313,15677189,31,310101388
3116,313,15677189,31,310101630
3122,313,15677189,31,310101800
3141,313,15677189,31,310102025
3112,313,15677189,31,310102451
3116,313,15677189,31,310106412
3135,313,15677189,31,310106421
3128,313,15677189,31,310107325
3120,313,15677189,31,310107737
3111,313,15677189,31,310108374
3122,313,15677189,31,310109387
3140,313,15677189,31,310109559
3128,313,15677189,31,310109861
3111,313,15677189,31,310110428
3129,313,15677189,31,310110639
3114,313,15677189,31,310110821
3113,313,15677189,31,310111401
3119,313,15677189,31,310112087
3126,313,15677189,31,310112175
3148,313,15677189,31,310112946
3113,313,15677189,31,310113021
3147,313,15677189,31,310113488
3126,313,15677189,31,310114237
3128,313,15677189,31,310117190
3136,313,15677189,31,310119280
3113,313,15677189,31,310119896
3144,313,15677189,31,310120838
3129,313,15677189,31,310121283
3113,313,15677189,31,310121382
3120,313,15677189,31,310121950
3113,313,15677189,31,310125147
3116,313,15677189,31,310132142
3117,313,15677189,31,310133514
3126,313,15677189,31,310133925
3135,313,15677189,31,310134991
3121,313,15677189,31,310135024
3111,313,15677189,31,310136641
3127,313,15677189,31,310137149
3112,313,15677189,31,310137327
3136,313,15677189,31,310138173
3125,313,15677189,31,310138601
3122,313,15677189,31,310139673
3129,313,15677189,31,310139722
3123,313,15677189,31,310139778
3130,313,15677189,31,310142024
3128,313,15677189,31,310142460
3137,313,15677189,31,310143320
3116,313,15677189,31,310146694
3119,313,15677189,31,310148364
3120,313,15677189,31,310152323
3128,313,15677189,31,310153327
3112,313,15677189,31,310153390
3119,313,15677189,31,310153957
3120,313,15677189,31,310158537
3122,313,15677189,31,310158890
3143,313,15677189,31,310159310
3134,313,15677189,31,310160240
